장소 POI에 대한 ID 구분 번호 체계,위치좌표 X축값 ,위치좌표 Y축값 ,종류 구분 체계 ,장소 명칭,전화번호,추가전화번호,팩스번호,주소,신규 거리명 주소,데이터기준일자
73285,126.417298,33.483358,주택관련,제주하귀1단지휴먼시아아파트108동,,,,제주특별자치도 제주시 애월읍 하귀1리 167,제주특별자치도 제주시 하귀9길 45,2015-12-31
73286,126.416623,33.483716,주택관련,제주하귀1단지휴먼시아아파트109동,,,,제주특별자치도 제주시 애월읍 하귀1리 167,제주특별자치도 제주시 하귀9길 45,2015-12-31
73287,126.416486,33.483425,주택관련,제주하귀1단지휴먼시아아파트110동,,,,제주특별자치도 제주시 애월읍 하귀1리 167,제주특별자치도 제주시 하귀9길 45,2015-12-31
73288,126.414848,33.480717,주택관련,제주하귀2단지휴먼시아아파트201동,,,,제주특별자치도 제주시 애월읍 하귀1리 166-1,제주특별자치도 제주시 하귀9길 71,2015-12-31
73289,126.414248,33.48065,주택관련,제주하귀2단지휴먼시아아파트202동,,,,제주특별자치도 제주시 애월읍 하귀1리 166-2,,2015-12-31
73290,126.414736,33.4802,주택관련,제주하귀2단지휴먼시아아파트203동,,,,제주특별자치도 제주시 애월읍 하귀1리 166-2,,2015-12-31
73291,126.415723,33.480317,주택관련,제주하귀2단지휴먼시아아파트204동,,,,제주특별자치도 제주시 애월읍 하귀1리 166-1,제주특별자치도 제주시 하귀9길 71,2015-12-31
73292,126.416373,33.480583,주택관련,제주하귀2단지휴먼시아아파트205동,,,,제주특별자치도 제주시 애월읍 하귀1리 166-1,제주특별자치도 제주시 하귀9길 71,2015-12-31
73293,126.415198,33.481158,주택관련,제주하귀2단지휴먼시아아파트206동,,,,제주특별자치도 제주시 애월읍 하귀1리 166-1,제주특별자치도 제주시 하귀9길 71,2015-12-31
73294,126.508483,33.245361,관광/숙박,커피테마파크워터월드,064-739-1930,064-739-1931,064-738-0205,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 31,2015-12-31
73295,126.539962,33.498925,쇼핑/편의,리홈쿠첸제주AS,064-757-2797,,,제주특별자치도 제주시 이도이동 388-1,제주특별자치도 제주시 연삼로 467,2015-12-31
73296,126.239503,33.389566,지명관련,한림굴,064-796-0001,,,제주특별자치도 제주시 한림읍 협재리 2478-1,,2015-12-31
73297,126.468331,33.478551,자동차관련,서울주유소,,,,제주특별자치도 제주시 노형동 2372-4,제주특별자치도 제주시 노형로 283,2015-12-31
73298,126.907657,33.427172,자동차관련,NHOIL주유소,064-784-7272,,,제주특별자치도 서귀포시 성산읍 고성리 1914-1,제주특별자치도 서귀포시 일주동로 4501,2015-12-31
73299,126.493503,33.506923,공공기관,국립식물검역원제주공항사무소(구),,,,제주특별자치도 제주시 용담이동 2002,제주특별자치도 제주시 공항로 2,2015-12-31
73300,126.297548,33.963136,관광/숙박,참굴비축제,064-728-4311,,,제주특별자치도 제주시 추자면 대서리 14-5,,2015-12-31
73302,126.415573,33.483367,교육기관,하귀1초등학교,,,,제주특별자치도 제주시 애월읍 하귀1리 158-1,제주특별자치도 제주시 하귀9길 42,2015-12-31
73303,126.415561,33.483383,교육기관,하귀1초등학교병설유치원,,,,제주특별자치도 제주시 애월읍 하귀1리 158-1,제주특별자치도 제주시 하귀9길 42,2015-12-31
73304,126.431651,33.302762,레져/스포츠,제주레이크힐스골프장,080-738-8188,064-738-8228,064-738-8857,제주특별자치도 서귀포시 중문동 산 5,제주특별자치도 서귀포시 산록남로 1391,2015-12-31
73305,126.424028,33.241435,쇼핑/편의,정관장JTO면세점,064-780-7642,064-740-9962,,제주특별자치도 서귀포시 중문동 2700,제주특별자치도 서귀포시 중문관광로 224,2015-12-31
73306,126.540462,33.49945,쇼핑/편의,제주특산품전시판매장본점,064-751-3360,,,제주특별자치도 제주시 이도이동 390,제주특별자치도 제주시 연삼로 473,2015-12-31
73307,126.533475,33.513315,음식점,빠리바게뜨,064-753-0512,,,제주특별자치도 제주시 일도이동 993-3,제주특별자치도 제주시 동문로 64,2015-12-31
73308,126.348732,33.34034,레져/스포츠,제주캐슬렉스골프장,064-793-6600,064-793-6688,064-792-6677,제주특별자치도 서귀포시 안덕면 광평리 351,제주특별자치도 서귀포시 평화로 1241,2015-12-31
73309,126.380229,33.371212,레져/스포츠,제주엘리시안골프장,064-799-7000,,064-799-7011,제주특별자치도 제주시 애월읍 어음리 3914,제주특별자치도 제주시 평화로 1738-116,2015-12-31
73310,126.590824,33.309589,레져/스포츠,제주우리들컨트리클럽(회원제),1577-0064,064-766-7770,064-766-7711,제주특별자치도 서귀포시 상효동 1580,,2015-12-31
73311,126.404554,33.287355,레져/스포츠,제주롯데스카이힐골프장,064-731-2000,,,제주특별자치도 서귀포시 색달동 100,,2015-12-31
73312,126.57261,33.452864,금융기관,NH농협JDC출장소,064-727-0236,,,제주특별자치도 제주시 영평동 2170-2,제주특별자치도 제주시 첨단로 213-4,2015-12-31
73313,126.529463,33.499308,음식점,제주시청카페베네,070-4148-6142,,,제주특별자치도 제주시 이도이동 1772-14,제주특별자치도 제주시 광양10길 6,2015-12-31
73314,126.47853,33.485676,음식점,제주노형타워카페베네,064-712-6232,,,제주특별자치도 제주시 노형동 1288-5,제주특별자치도 제주시 노형로 407,2015-12-31
73315,126.561641,33.252694,음식점,이디야서귀포점,064-733-8448,,,제주특별자치도 서귀포시 서귀동 284-4,제주특별자치도 서귀포시 중앙로 90,2015-12-31
73316,126.509208,33.248436,음식점,이디야서귀포이마트점,,,,제주특별자치도 서귀포시 법환동 841-2,제주특별자치도 서귀포시 일주동로 9209,2015-12-31
73317,126.493691,33.506382,음식점,빠리바게뜨제주공항점,064-711-0741,,,제주특별자치도 제주시 용담이동 2002,제주특별자치도 제주시 공항로 2,2015-12-31
73318,126.481355,33.490425,음식점,뜨레쥬르제주남녕점,064-745-5545,,,제주특별자치도 제주시 연동 1954-4,제주특별자치도 제주시 남녕로 32,2015-12-31
73319,126.527113,33.512457,금융기관,제주신협본점,064-752-5101,,,제주특별자치도 제주시 일도일동 1482-2,제주특별자치도 제주시 동문로 6-6,2015-12-31
73320,126.517452,33.487618,금융기관,제주치과의사신협본점,064-749-6418,,,제주특별자치도 제주시 오라이동 957-1,제주특별자치도 제주시 오남로 92,2015-12-31
73321,126.54535,33.47197,금융기관,한라신협아라지점,064-702-7177,,,제주특별자치도 제주시 아라일동 1718-30,,2015-12-31
73322,126.289013,33.296885,교육기관,NLCSJeju,064-793-8001,,,제주특별자치도 서귀포시 대정읍 구억리 산 1-6,,2015-12-31
73323,126.486642,33.490592,관광/숙박,롯데씨티호텔제주,,,,제주특별자치도 제주시 연동 2324-6,제주특별자치도 제주시 도령로 83,2015-12-31
73324,126.186035,33.30265,도로시설,고산2네거리,,,,제주특별자치도 제주시 한경면 고산리 2059-8,,2015-12-31
73325,126.185122,33.2998,도로시설,고산3네거리,,,,제주특별자치도 제주시 한경면 고산리 3993,제주특별자치도 제주시 고산남7길 50-6,2015-12-31
73326,126.289863,33.294852,주택관련,캐논스1차빌리지,,,,제주특별자치도 서귀포시 대정읍 구억리 산 3-2,,2015-12-31
73327,126.414866,33.244518,음식점,씨푸드샹그릴라신관,1544-2988,,064-738-2739,제주특별자치도 서귀포시 색달동 2950-5,,2015-12-31
73328,126.773928,33.563688,공공기관,한국에너지기술연구원제주글로벌연구센터,064-800-2301,,,제주특별자치도 제주시 구좌읍 김녕리 9-2,제주특별자치도 제주시 해맞이해안로 200,2015-12-31
73329,126.773728,33.564447,도로시설,한국에너지기술연구원제주글로벌연구센터입구,,,,제주특별자치도 제주시 구좌읍 김녕리 9-2,제주특별자치도 제주시 해맞이해안로 200,2015-12-31
73330,126.496879,33.487901,쇼핑/편의,동부대우전자제주as센터,1588-1588,,,제주특별자치도 제주시 연동 302-8,제주특별자치도 제주시 신대로 105,2015-12-31
73331,126.496854,33.487942,쇼핑/편의,제주애플서비스센터,1577-5448,,,제주특별자치도 제주시 연동 302-8,제주특별자치도 제주시 신대로 105,2015-12-31
73332,126.489479,33.492075,쇼핑/편의,SK서비스제주센터,1588-3220,,,제주특별자치도 제주시 연동 2331-5,제주특별자치도 제주시 도령로 113,2015-12-31
73333,126.490954,33.493133,쇼핑/편의,TG삼보제주서비스센터,1588-3220,,,제주특별자치도 제주시 연동 2333-9,제주특별자치도 제주시 도령로 131,2015-12-31
73334,126.490954,33.493133,쇼핑/편의,제주HTC서비스센터(SK&KT),1588-3220,,,제주특별자치도 제주시 연동 2333-9,제주특별자치도 제주시 도령로 131,2015-12-31
73335,126.490916,33.493092,쇼핑/편의,제주HTC서비스센터(SK),1588-3220,,,제주특별자치도 제주시 연동 2331-5,제주특별자치도 제주시 도령로 113,2015-12-31
73336,126.281589,33.287936,공공기관,제주영어교육도시지원사무소,,,,제주특별자치도 서귀포시 대정읍 보성리 1-3,,2015-12-31
73337,126.53715,33.499967,쇼핑/편의,필립스AS제주센터,0505-771-0641,064-757-4593,,제주특별자치도 제주시 이도이동 377-6,제주특별자치도 제주시 청귤로 5,2015-12-31
73338,126.481405,33.480001,쇼핑/편의,동양매직AS제주출장소,1577-7784,,,제주특별자치도 제주시 노형동 738-1 ,제주특별자치도 제주시 진군길 19-2,2015-12-31
73339,126.52995,33.499075,쇼핑/편의,팬택제주서비스센터,1588-9111,,064-723-7807,제주특별자치도 제주시 이도이동 1768-27,제주특별자치도 제주시 중앙로 230,2015-12-31
73340,126.490966,33.493108,쇼핑/편의,도시바AS제주센터,1588-5898,,,제주특별자치도 제주시 연동 2333-7,제주특별자치도 제주시 도령로 127-2,2015-12-31
73341,126.53175,33.493242,쇼핑/편의,쿠쿠AS제주센터,1588-8899,064-756-7428,,제주특별자치도 제주시 이도이동 1022-4,제주특별자치도 제주시 연삼로 372,2015-12-31
73342,126.491991,33.489684,쇼핑/편의,쿠쿠AS신제주센터,064-744-8484,,,제주특별자치도 제주시 연동 272-30,제주특별자치도 제주시 삼무로 50,2015-12-31
73343,126.496929,33.487942,쇼핑/편의,코원AS제주센터,1588-1588,,,제주특별자치도 제주시 연동 302-8,제주특별자치도 제주시 신대로 105,2015-12-31
73344,126.529675,33.506466,쇼핑/편의,캐논AS제주센터,064-724-1767,,,제주특별자치도 제주시 일도이동 1046-13,제주특별자치도 제주시 삼성로 35,2015-12-31
73345,126.529663,33.506449,쇼핑/편의,니콘AS제주센터,064-726-9198,,,제주특별자치도 제주시 일도이동 1046-13,제주특별자치도 제주시 삼성로 35,2015-12-31
73346,126.540062,33.498967,쇼핑/편의,소니AS강남센터,064-721-3000,,,제주특별자치도 제주시 이도이동 388,제주특별자치도 제주시 연삼로 469,2015-12-31
73347,126.242616,33.376217,농공시설,라온호텔&리조트통꽃마을,,,,제주특별자치도 제주시 한림읍 협재리 산 149-6,,2015-12-31
73348,126.241441,33.376534,농공시설,라온호텔&리조트꽃보름마을,,,,제주특별자치도 제주시 한림읍 협재리 2833,,2015-12-31
73349,126.239953,33.379234,농공시설,라온호텔&리조트한옥마을,,,,제주특별자치도 제주시 한림읍 협재리 산 150-7,,2015-12-31
73350,126.242003,33.3783,농공시설,라온호텔&리조트산마루마을,,,,제주특별자치도 제주시 한림읍 협재리 2823,,2015-12-31
73351,126.244103,33.379609,농공시설,라온호텔&리조트별솔마을,,,,제주특별자치도 제주시 한림읍 협재리 산 148-2,,2015-12-31
73352,126.241491,33.378434,농공시설,라온호텔&리조트커뮤니티센터,,,,제주특별자치도 제주시 한림읍 협재리 2823,,2015-12-31
73353,126.241053,33.3782,농공시설,라온호텔&리조트올레마당,,,,제주특별자치도 제주시 한림읍 협재리 2826,,2015-12-31
73354,126.240503,33.378092,도로시설,라온호텔&리조트커뮤니티센터지하주차장입구,,,,제주특별자치도 제주시 한림읍 협재리 산 150-7,,2015-12-31
73355,126.240003,33.378792,도로시설,라온호텔&리조트커뮤니티센터출구,,,,제주특별자치도 제주시 한림읍 협재리 산 150-7,,2015-12-31
73356,126.588363,33.257261,금융기관,축협표선지점,,,,제주특별자치도 서귀포시 토평동 262-1,제주특별자치도 서귀포시 일주동로 8421,2015-12-31
73357,126.638707,33.329662,레져/스포츠,스프링데일CC클럽하우스,,,,제주특별자치도 서귀포시 남원읍 위미리 산 19,,2015-12-31
73358,126.569285,33.462896,도로시설,월평1교앞네거리,,,,제주특별자치도 제주시 영평동 2146-3,,2015-12-31
73359,126.322132,33.460459,의료/복지,애월농협종합복지시설,,,,제주특별자치도 제주시 애월읍 애월리 1400-1,제주특별자치도 제주시 애원로 41,2015-12-31
73360,126.561999,33.456039,자동차관련,제주대학교SK전기차충전소,,,,제주특별자치도 제주시 아라일동 1,제주특별자치도 제주시 제주대학로 64-29,2015-12-31
73361,126.700861,33.479022,관광/숙박,캐릭아트점프,064-784-9940,,,제주특별자치도 제주시 조천읍 선흘리 2019-5,제주특별자치도 제주시 선교로 266-4,2015-12-31
73362,126.423723,33.463644,관광/숙박,광령호텔(구),064-784-7942,,,제주특별자치도 제주시 애월읍 광령리 3850-11,제주특별자치도 제주시 하광로 289,2015-12-31
73363,126.492666,33.489617,공공기관,제주교육청공무원노동조합,,,,제주특별자치도 제주시 연동 282-3,제주특별자치도 제주시 삼무로 56,2015-12-31
73364,126.431159,33.489358,쇼핑/편의,외도우정씨유,070-4228-2101,,,제주특별자치도 제주시 외도일동 476-3,제주특별자치도 제주시 우정로 37,2015-12-31
73365,126.431147,33.488949,교통시설,렌터카제주지점주차장스피드메이트,,,,제주특별자치도 제주시 외도일동 499-1,제주특별자치도 제주시 우정로 43,2015-12-31
73366,126.430784,33.491241,쇼핑/편의,제주아름씨유,064-711-4565,,,제주특별자치도 제주시 외도일동 445-9,제주특별자치도 제주시 우정로 18,2015-12-31
73367,126.464006,33.494699,쇼핑/편의,제주대동씨유,064-722-8818,,,제주특별자치도 제주시 이호이동 205,제주특별자치도 제주시 일주서로 7651,2015-12-31
73368,126.54095,33.486168,치안기관,제주지방해양경찰청(구),064-766-2151,,,제주특별자치도 제주시 아라일동 2444,제주특별자치도 제주시 구산로 63,2015-12-31
73369,126.298048,33.962636,음식점,후풍도식당,064-742-7911,,,제주특별자치도 제주시 추자면 대서리 4-10,제주특별자치도 제주시 추자로 2-1,2015-12-31
73370,126.486204,33.490084,음식점,빠라바게트제주한라병원점,064-746-8204,,,제주특별자치도 제주시 연동 1964-3,제주특별자치도 제주시 도령로 73,2015-12-31
73371,126.485892,33.490892,쇼핑/편의,제주공공자전거무인대여시스템,,,,제주특별자치도 제주시 연동 2335-2,,2015-12-31
73372,126.474768,33.485167,쇼핑/편의,지에스25제주수덕점,,,,제주특별자치도 제주시 노형동 2612-8,제주특별자치도 제주시 수덕5길 40,2015-12-31
73373,126.47818,33.493716,자동차관련,시보레연동지정서비스,064-746-8255,,,제주특별자치도 제주시 노형동 1113,제주특별자치도 제주시 일주서로 7783,2015-12-31
73374,126.488279,33.493542,쇼핑/편의,아남전자서비스제주센터,,,,제주특별자치도 제주시 연동 2307-5,제주특별자치도 제주시 일주서로 7878,2015-12-31
73375,126.490454,33.493592,주택관련,연동갤럭시아파트,,,,제주특별자치도 제주시 연동 2333-13,제주특별자치도 제주시 일주서로 7898,2015-12-31
73376,126.495691,33.488917,공공기관,KAMCO제주지방사무소,,,,제주특별자치도 제주시 연동 292-41,제주특별자치도 제주시 은남길 8,2015-12-31
73377,126.494691,33.488809,쇼핑/편의,지에스25제주연중점,,,,제주특별자치도 제주시 연동 292-36,제주특별자치도 제주시 연동13길 9,2015-12-31
73378,126.495054,33.489317,교육기관,제주관광대학교생활관,,,,제주특별자치도 제주시 연동 292-30,제주특별자치도 제주시 은남1길 8,2015-12-31
73379,126.434797,33.446713,쇼핑/편의,제주관광대학씨유,064-747-3702,,,제주특별자치도 제주시 애월읍 광령리 2535,제주특별자치도 제주시 평화로 2715,2015-12-31
73380,126.432573,33.434664,관광/숙박,비아모펜션(구),064-711-1838,,,제주특별자치도 제주시 애월읍 광령리 2786-5,제주특별자치도 제주시 광령평화2길 116-20,2015-12-31
73381,126.563265,33.264535,자동차관련,현대정비동홍중부점,,,,제주특별자치도 서귀포시 동홍동 1300-4,제주특별자치도 서귀포시 중산간동로 7987,2015-12-31
73382,126.491392,33.479326,쇼핑/편의,지에스25연동국기점,,,,제주특별자치도 제주시 연동 1503-4,제주특별자치도 제주시 국기로3길 11,2015-12-31
73383,126.430097,33.4842,자동차관련,현대정비외도점,,,,제주특별자치도 제주시 외도일동 643-5,제주특별자치도 제주시 우평로 342,2015-12-31
73384,126.48133,33.480193,쇼핑/편의,제주일고정문씨유,070-8900-8985,,,제주특별자치도 제주시 노형동 739,제주특별자치도 제주시 진군길 19-3,2015-12-31
73385,126.479218,33.477726,쇼핑/편의,제주진군씨유,064-747-3252,,,제주특별자치도 제주시 노형동 747-8,제주특별자치도 제주시 진군3길 16,2015-12-31
73386,126.560441,33.257885,쇼핑/편의,지에스25서귀포점,,,,제주특별자치도 서귀포시 동홍동 1460-11,제주특별자치도 서귀포시 중앙로 148,2015-12-31
73387,126.560541,33.256144,도로시설,서홍동주민센터네거리,,,,제주특별자치도 서귀포시 서홍동 1548-3,,2015-12-31
73388,126.412048,33.486049,쇼핑/편의,지에스25제주하귀점,,,,제주특별자치도 제주시 애월읍 하귀1리 492-8,제주특별자치도 제주시 일주서로 7143,2015-12-31
73389,126.48758,33.478768,쇼핑/편의,제주대림씨유,064-746-5525,,,제주특별자치도 제주시 연동 1495-1,제주특별자치도 제주시 과원북2길 48,2015-12-31
73390,126.430372,33.493449,음식점,테우회집,064-711-8577,,,제주특별자치도 제주시 외도이동 1921,제주특별자치도 제주시 일주서로 7329-3,2015-12-31
73391,126.429772,33.492707,쇼핑/편의,지에스25외도우정점,064-746-0355,,,제주특별자치도 제주시 외도일동 405-4,제주특별자치도 제주시 일주서로 7326,2015-12-31
73392,126.491366,33.487892,쇼핑/편의,제주제원중앙씨유,064-745-0673,,,제주특별자치도 제주시 연동 272-38,제주특별자치도 제주시 신대로14길 50,2015-12-31
73393,126.566565,33.254094,자동차관련,쌍용자동차서귀포출장소,064-763-5656,,,제주특별자치도 서귀포시 동홍동 458-19,제주특별자치도 서귀포시 일주동로 8627,2015-12-31
73394,126.436647,33.447296,도로시설,광령3교차로,,,,제주특별자치도 제주시 애월읍 광령리 4227,,2015-12-31
73395,126.48248,33.481809,쇼핑/편의,제주노형이레세븐일레븐,,,,제주특별자치도 제주시 노형동 711-2,제주특별자치도 제주시 연북로 12,2015-12-31
73396,126.485642,33.486642,쇼핑/편의,제주신라씨유,064-712-3339,,,제주특별자치도 제주시 노형동 916-1,제주특별자치도 제주시 원노형3길 2,2015-12-31
73397,126.48543,33.486126,레져/스포츠,투온스크린골프바,064-713-0753,,,제주특별자치도 제주시 노형동 917-3,제주특별자치도 제주시 노연로 47,2015-12-31
73398,126.48533,33.482701,쇼핑/편의,지에스25노형드림점,,,,제주특별자치도 제주시 노형동 944-13,제주특별자치도 제주시 원노형남2길 39,2015-12-31
73399,126.532987,33.509124,쇼핑/편의,제주신산씨유,064-755-6330,064-749-0539,,제주특별자치도 제주시 일도이동 1032-18,제주특별자치도 제주시 신산로 50,2015-12-31
73400,126.539674,33.514607,쇼핑/편의,제주사라씨유,064-722-1235,,,제주특별자치도 제주시 건입동 709,제주특별자치도 제주시 사라봉길 10,2015-12-31
73401,126.526963,33.512915,금융기관,기업은행동문시장지점,,,,제주특별자치도 제주시 일도일동 1479-1,제주특별자치도 제주시 동문로 4,2015-12-31
73402,126.577221,33.51839,쇼핑/편의,지에스25화북주공점,,,,제주특별자치도 제주시 화북일동 13-5,제주특별자치도 제주시 동화로1길 45-8,2015-12-31
73403,126.858559,33.521369,자동차관련,SK전기차충전소중앙주유소,,,,제주특별자치도 제주시 구좌읍 세화리 1323-2,제주특별자치도 제주시 구좌로 74,2015-12-31
73404,126.84321,33.531026,자동차관련,평대리중동회관전기차충전소,,,,제주특별자치도 제주시 구좌읍 평대리 584-1,제주특별자치도 제주시 평대7길 34,2015-12-31
73405,126.839498,33.533609,자동차관련,평대리서동회관전기차충전소,,,,제주특별자치도 제주시 구좌읍 평대리 1983,제주특별자치도 제주시 평대2길 36,2015-12-31
73406,126.507815,33.509882,쇼핑/편의,제주용화씨유,064-711-3847,,,제주특별자치도 제주시 용담이동 614-3,제주특별자치도 제주시 용화로 37-2,2015-12-31
73407,126.632621,33.295091,도로시설,소남동산네거리,,,,제주특별자치도 서귀포시 남원읍 신례리 1506-5,,2015-12-31
73408,126.716689,33.28246,쇼핑/편의,서귀남원씨유,064-764-8911,,,제주특별자치도 서귀포시 남원읍 남원리 160-2,제주특별자치도 서귀포시 일주동로 7147,2015-12-31
73409,126.721101,33.283427,자동차관련,현대자동차제주남원영업소,,,,제주특별자치도 서귀포시 남원읍 남원리 223-1,제주특별자치도 서귀포시 일주동로 7105,2015-12-31
73410,126.668806,33.274994,쇼핑/편의,제주위미씨유,064-764-8757,,,제주특별자치도 서귀포시 남원읍 위미리 1664-7,제주특별자치도 서귀포시 태위로 200,2015-12-31
73411,126.914606,33.450253,쇼핑/편의,지에스25성산고성점,064-784-9725,,,제주특별자치도 서귀포시 성산읍 고성리 1197-8,제주특별자치도 서귀포시 고성오조로 73,2015-12-31
73412,126.514139,33.510723,쇼핑/편의,지에스25제주용담점,,,,제주특별자치도 제주시 용담일동 310-14,제주특별자치도 제주시 용담로 113,2015-12-31
73413,126.876198,33.380185,쇼핑/편의,성산신산씨유,064-784-2365,,,제주특별자치도 서귀포시 성산읍 신산리 1041-4,제주특별자치도 서귀포시 일주동로 5115,2015-12-31
73414,126.906044,33.446037,자동차관련,현대정비성산점,,,,제주특별자치도 서귀포시 성산읍 고성리 1533-3,제주특별자치도 서귀포시 서성일로 1194,2015-12-31
73415,126.28459,33.25029,자동차관련,송악충전소,,,,제주특별자치도 서귀포시 대정읍 안성리 1447-2,제주특별자치도 서귀포시 일주서로 2184,2015-12-31
73416,126.478686,33.236145,쇼핑/편의,강정마을씨유,064-739-2490,,,제주특별자치도 서귀포시 강정동 4405,제주특별자치도 서귀포시 이어도로 579,2015-12-31
73417,126.542087,33.503933,금융기관,일도수협은행,,,,제주특별자치도 제주시 일도이동 416-3,제주특별자치도 제주시 고마로 117,2015-12-31
73418,126.239616,33.37785,쇼핑/편의,라온호텔&리조트명품관,,,,제주특별자치도 제주시 한림읍 협재리 산 150-7,,2015-12-31
73419,126.398167,33.262991,자동차관련,중문관광단지충전소,,,,제주특별자치도 서귀포시 상예동 260,제주특별자치도 서귀포시 일주서로 1076,2015-12-31
73420,126.621867,33.534772,쇼핑/편의,지에스25제주신촌점,064-784-2511,,,제주특별자치도 제주시 조천읍 신촌리 1894-1,제주특별자치도 제주시 신북로 75,2015-12-31
73421,126.319532,33.4647,쇼핑/편의,지에스25제주애월점,064-799-0053,,,제주특별자치도 제주시 애월읍 애월리 1582-1,제주특별자치도 제주시 애월로 113,2015-12-31
73422,126.320544,33.464242,음식점,BHC애월점,,,,제주특별자치도 제주시 애월읍 애월리 1670-1,제주특별자치도 제주시 애월로 124,2015-12-31
73423,126.336855,33.467059,쇼핑/편의,지에스25제주고내점,064-799-5311,,,제주특별자치도 제주시 애월읍 고내리 1157,제주특별자치도 제주시 애월해안로 232,2015-12-31
73424,126.364853,33.4779,쇼핑/편의,제주씨엔블루씨유,,,,제주특별자치도 제주시 애월읍 신엄리 2723,,2015-12-31
73425,126.423053,33.242452,레져/스포츠,ICC제주앵커리조트,,,,제주특별자치도 서귀포시 중문동 2700-2,제주특별자치도 서귀포시 중문관광로 222,2015-12-31
73426,126.42719,33.253125,쇼핑/편의,지에스25중문마을점,,,,제주특별자치도 서귀포시 중문동 2011-19,제주특별자치도 서귀포시 천제연로207번길 16-1,2015-12-31
73427,126.268562,33.418471,쇼핑/편의,지에스25한림오일장점,,,,제주특별자치도 제주시 한림읍 대림리 1786-2,제주특별자치도 제주시 한수풀로 54,2015-12-31
73428,126.263963,33.41788,쇼핑/편의,제주한림대림씨유,064-796-7590,,,제주특별자치도 제주시 한림읍 대림리 1820-17,제주특별자치도 제주시 한수풀로 11,2015-12-31
73429,126.41474,33.289438,관광/숙박,롯데스카이힐제주CC콘도빌리지,064-731-9000,064-731-9111,,제주특별자치도 서귀포시 색달동 산 26,,2015-12-31
73430,126.263988,33.417305,쇼핑/편의,지에스25한림뉴월드점,,,,제주특별자치도 제주시 한림읍 한림리 1314-84,제주특별자치도 제주시 한림북동길 26,2015-12-31
73431,126.733109,33.43491,쇼핑/편의,훼미리마트(구),,,,제주특별자치도 제주시 구좌읍 송당리 2635-3,,2015-12-31
73432,126.499303,33.486268,금융기관,웰컴센터제주은행,,,,제주특별자치도 제주시 연동 313-80,,2015-12-31
73433,126.893894,33.492815,쇼핑/편의,제주종달씨유,064-784-1110,,,제주특별자치도 제주시 구좌읍 종달리 1866,제주특별자치도 제주시 일주동로 3719,2015-12-31
73434,126.821937,33.540642,자동차관련,한동주유소,064-783-3188,,,제주특별자치도 제주시 구좌읍 한동리 1758-6,제주특별자치도 제주시 일주동로 2763,2015-12-31
73435,126.392989,33.411982,쇼핑/편의,지에스25제주프시케점,,,,제주특별자치도 제주시 애월읍 소길리 155-97,,2015-12-31
73436,126.56256,33.504308,자동차관련,전기차충전기,,,,제주특별자치도 제주시 화북이동 3258-2,제주특별자치도 제주시 번영로 158,2015-12-31
73437,126.545511,33.514182,공공기관,제주축구연합회,,,,제주특별자치도 제주시 건입동 546-11,,2015-12-31
73438,126.571934,33.519673,쇼핑/편의,지에스25화북동중점,064-721-3309,,,제주특별자치도 제주시 화북일동 1238,제주특별자치도 제주시 일주동로 250,2015-12-31
73439,126.572696,33.51944,음식점,배스킨라빈스제주화북점,,,,제주특별자치도 제주시 화북일동 1222,제주특별자치도 제주시 동화로 8,2015-12-31
73440,126.572771,33.517915,자동차관련,르노삼성정비삼화정비사업소,,,,제주특별자치도 제주시 화북일동 1152-5,제주특별자치도 제주시 동화로 28,2015-12-31
73441,126.574884,33.513574,주택관련,삼화부영사랑으로2차아파트,,,,제주특별자치도 제주시 화북이동 981-3,,2015-12-31
73442,126.574009,33.517599,쇼핑/편의,화북주공4단지씨유,064-755-4529,,,제주특별자치도 제주시 화북일동 12-4,제주특별자치도 제주시 화삼북로 7,2015-12-31
73443,126.946764,33.494249,관광/숙박,뽀요요민박,064-783-8118,,,제주특별자치도 제주시 우도면 연평리 2652,제주특별자치도 제주시 우도해안길 128,2015-12-31
73444,126.943964,33.502365,쇼핑/편의,제주우도씨유,064-783-5129,,,제주특별자치도 제주시 우도면 연평리 2516,제주특별자치도 제주시 우도해안길 248,2015-12-31
73445,126.523776,33.499625,쇼핑/편의,제주서광로씨유,064-702-9302,,,제주특별자치도 제주시 삼도일동 580-32,제주특별자치도 제주시 서광로 254-1,2015-12-31
73446,126.514164,33.4998,쇼핑/편의,지에스25제주터미널점,,,,제주특별자치도 제주시 오라일동 2440-7,제주특별자치도 제주시 서광로 166,2015-12-31
73447,126.501153,33.493175,쇼핑/편의,HPAS센터제주점,,,,제주특별자치도 제주시 연동 320-7,,2015-12-31
73448,126.704222,33.55218,쇼핑/편의,제주행복씨유,064-783-7888,,,제주특별자치도 제주시 조천읍 북촌리 368,제주특별자치도 제주시 일주동로 1602,2015-12-31
73449,126.540012,33.498942,쇼핑/편의,파나소닉제주AS센터,,,,제주특별자치도 제주시 이도이동 388,제주특별자치도 제주시 연삼로 469,2015-12-31
73450,126.547474,33.502441,음식점,빠리바게뜨,064-759-8288,,,제주특별자치도 제주시 일도이동 74,제주특별자치도 제주시 연삼로 548,2015-12-31
73451,126.529525,33.498017,음식점,띠아모카페,,,,제주특별자치도 제주시 이도이동 1767-10,제주특별자치도 제주시 광양14길 12,2015-12-31
